hyperlink,img,Hotel Name,Location,description,Facilities,Star Rating,Review,Review Number,Price
https://www.agoda.com//h35953410/hotel/tainan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=a07031c7-c03f-4386-b132-bdea84086763,https://pix8.agoda.net/hotelImages/37753549/-1/6827909cfbc0ff138f3938985acf6010.jpg?ce=0&s=1024x768,J.YOUAI.HOUSE 南美館零距離的景觀包棟民宿~珍友愛,"You'ai Street, 26之1號, Tainan City, Tainan, Taiwan, 700 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Strategically situated in Tainan City, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Chimei Museum. ","Car park,Free Wi-Fi in all rooms!,Game room,Kitchen,Wi-Fi in public areas,Car park [nearby],Smoke-free property,Body thermometer",Not available,10Exceptional,1,11626
https://www.agoda.com//light-hostel-tainan/hotel/tainan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=2173f9f2-013a-4855-8a8d-0f75b7fb40e9,https://pix8.agoda.net/hotelImages/862210/-1/b1d530b1d9a9c992c3b54821242ca7d2.jpg?ce=0&s=1024x768,Light Hostel - Tainan,"No.20, Lane 309, You'ai Street(Intersection of Section 1 Haian Rd and Zunwang Rd), Tainan City, Tainan, Taiwan, 70055 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Tainan City, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Chimei Museum.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Game room,Shared kitchen,Laundry service,Tours,Wi-Fi in public areas",3,8.8Excellent,3905,504
https://www.agoda.com//blue-sky-business-hotel/hotel/tainan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=8f33594c-83bb-48fd-9642-2b1f8c70442b,https://pix8.agoda.net/hotelImages/623569/-1/ae09012ceaa0ffa9ae3d5173313ce3dc.jpg?ce=0&s=1024x768,Blue sky Business hotel,"214 保安路, Tainan City, Tainan, Taiwan, 700 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Tainan City part of Tainan, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Chimei Museum.  As an added bonus, restaurant is provided on-site to conveniently serve your needs.","Front desk [24-hour],Bicycle rental,Car park,Free Wi-Fi in all rooms!,Luggage storage,Check-in/out [private],Breakfast [free],Restaurants",2.5,7.7Very good,1699,1164
https://www.agoda.com//lixin-grand-hotel-tainan/hotel/tainan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=8f33594c-83bb-48fd-9642-2b1f8c70442b,https://pix8.agoda.net/hotelImages/5318772/-1/a3ca6df202ec14c2bafeda020b88d783.jpg?ce=0&s=1024x768,CHECK inn Select Tainan Yongkang,"No. 218, Zhongzheng N. Rd.,, Yongkang District, Tainan, Taiwan, 71081 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Yongkang District part of Tainan, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Chimei Museum.  This 4-star property is packed with in-house facilities to improve the quality and joy of your stay.","Front desk [24-hour],Airport transfer,Car park,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Kids club,Wi-Fi in public areas",4,8.6Excellent,4440,2342
https://www.agoda.com//queena-plaza-hotel/hotel/tainan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=8f33594c-83bb-48fd-9642-2b1f8c70442b,https://pix8.agoda.net/hotelImages/256/256081/256081_17062310170054012620.jpg?ca=6&ce=1&s=1024x768,Queena Plaza Hotel,"No. 99, Yong An 1st Street, Yongkang District, Yongkang District, Tainan, Taiwan, 710 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Yongkang District part of Tainan, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Chimei Museum.  Rated with 5 stars, this high-quality property provides guests with access to restaurant and fitness center on-site.","Airport transfer,Car park,Shuttle service,Free Wi-Fi in all rooms!,Fitness center,Swimming pool [outdoor],Front desk [24-hour],Luggage storage",5,8.5Excellent,3926, 4990
https://www.agoda.com//villa-619/hotel/tainan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=a07031c7-c03f-4386-b132-bdea84086763,https://pix8.agoda.net/hotelImages/31185574/0/82666bb980d0f260388001a7b1518d70.jpg?ce=0&s=1024x768,Villa 619,"Annan District, Tainan, Taiwan ","Get your trip off to a great start with a stay at this property, which offers car park free of charge. Conveniently situated in the Annan District part of Tainan, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Chimei Museum.  This 5-star property is packed with in-house facilities to improve the quality and joy of your stay.","Car park,Kitchen",5,9.9Exceptional,5,9385
"https://www.agoda.com//justwin-grand-hotel/hotel/tainan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=5,16&los=7&searchrequestid=db77b5f2-899f-497d-8f51-12c1c89cc473",https://pix8.agoda.net/hotelImages/104/104995/104995_110619105456499.jpg?ca=0&ce=1&s=1024x768,Justwin Grand Hotel,"56-20 Jhongjheng N. Road Yongkang City, Yongkang District, Tainan, Taiwan, 710 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Yongkang District part of Tainan, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Chimei Museum.  Rated with 5 stars, this high-quality property provides guests with access to restaurant, fitness center and steamroom on-site.","Bicycle rental,Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Fitness center,Sauna,Check-in/out [express],Luggage storage",5,8.6Excellent,1100,2721
https://www.agoda.com//h11026113/hotel/tainan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=8f33594c-83bb-48fd-9642-2b1f8c70442b,https://pix8.agoda.net/hotelImages/11291415/-1/90a8f3b6f87efb8b8aa2b7aa9ea2e9d8.jpg?ca=9&ce=1&s=1024x768,Somer Chew Hotel,"No. 386, Sec. 2, Ximen Rd., West Central Dist., Tainan City 700, Taiwan (R.O.C.), Tainan City, Tainan, Taiwan, 70042 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Tainan City, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Chimei Museum.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Front desk [24-hour],Airport transfer,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Breakfast [free],Bicycles,Restaurants",3,9.0Exceptional,3130,2331
"https://www.agoda.com//ing-wang-hotel/hotel/tainan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=9,16,-1&los=7&searchrequestid=2173f9f2-013a-4855-8a8d-0f75b7fb40e9",https://pix8.agoda.net/hotelImages/565/565129/565129_15061014010029142067.jpg?ca=4&ce=1&s=1024x768,Ing Wang Hotel,"No.26, Ln. 233, Sec. 2, Zhongyi Rd., Tainan City, Tainan, Taiwan, 700 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Tainan City, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Chimei Museum. ","Bicycle rental,Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Luggage storage,Check-in/out [private],Tours,Wi-Fi in public areas",2.5,7.9Very good,2081,1179
https://www.agoda.com//hello-b-b/hotel/all/tainan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=8f33594c-83bb-48fd-9642-2b1f8c70442b,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/114527814.jpg?k=c6a1593c20d9075e25f0fdaf6c4cb1bca0965a787ca9e33cf41a6c9efad3ce76&o=,Hello B&B,"No. 426, Chongshan Road, Tainan City, Tainan, Taiwan, 701 ","Conveniently situated in the Tainan City part of Tainan, this property puts you close to attractions and interesting dining options.","Car park,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Game room,Wi-Fi in public areas,Family room,Smoking area",Not available,7.0Very good,106,1830
