hyperlink,img,Hotel Name,Location,description,Facilities,Star Rating,Review,Review Number,Price
"https://www.agoda.com//d-well-hostel/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=1,16,-1&los=7&searchrequestid=36ca5822-82d3-452b-b361-c18d22981a0a",https://pix8.agoda.net/hotelImages/862067/-1/0c20d0bf83f5bee9a8ae8a9ef1f8b292.jpg?ca=0&ce=1&s=1024x768,D'Well Hostel,"3F., No.211, Sanduo 3rd Rd, Cianjhen District, Kaohsiung, Taiwan, 80655 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Cianjhen District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous The Dome of Light.  As an added bonus, restaurant is provided on-site to conveniently serve your needs.","Bicycle rental,Car park,Free Wi-Fi in all rooms!,Check-in/out [express],BBQ facilities,Luggage storage,Game room,Coffee shop",2,8.8Excellent,2629,406
https://www.agoda.com//chateau-motel-h9186173/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=f8832594-a420-4feb-b6fa-ad9a87835cb6,https://pix8.agoda.net/hotelImages/9186173/0/89aaf388e8fbae94bbedf46b52c1eee5.jpeg?s=1024x768,Chateau Motel,"No. 52, Ren Ai Rd., Daliao Dist ., Kaohsiung City, Daliao District, Kaohsiung, Taiwan, 83147 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Daliao District part of Kaohsiung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous The Dome of Light.  As an added bonus, hot tub is provided on-site to conveniently serve your needs.","Airport transfer,Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Check-in/out [express],Luggage storage,Hot tub,Room service [24-hour]",Not available,8.1Excellent,27,1763
https://www.agoda.com//treasure-island-motel-fengshan/hotel/all/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=f8832594-a420-4feb-b6fa-ad9a87835cb6,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/110247081.jpg?k=ed7a5649c339a903d7c43afb492f34ac4281a20e40e86c2fdd06faf3b8313815&o=,Treasure Island Motel - Fengshan,"No. 223, Daming Road, Fongshan District, Kaohsiung, Taiwan, 830 ","Conveniently situated in the Fongshan District part of Kaohsiung, this property puts you close to attractions and interesting dining options.","Car park,Front desk [24-hour],Luggage storage,Check-in/out [private],Restaurants,Room service,Tours,Family room",Not available,6.8Good,286,1391
https://www.agoda.com//the-grand-hotel-kaohsiung/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=4f7dec7c-0310-48a2-856c-5f7320ce6a15,https://pix8.agoda.net/hotelImages/732/-1/a26ba0527c4e5563fac3e718e5261c88.jpg?ce=0&s=1024x768,The Grand Hotel Kaohsiung,"No.2, Yuanshan Rd, Niaosong District, Kaohsiung, Taiwan ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Niaosong District part of Kaohsiung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous The Dome of Light.  Rated with 5 stars, this high-quality property provides guests with access to restaurant, fitness center and outdoor pool on-site.","Front desk [24-hour],Airport transfer,Bicycle rental,Valet parking,Swimming pool [outdoor],Fitness center,Shuttle service,Free Wi-Fi in all rooms!",5,8.3Excellent,4417, 4771
"https://www.agoda.com//migo-hostel/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=2,16&los=7&searchrequestid=f8832594-a420-4feb-b6fa-ad9a87835cb6",https://pix8.agoda.net/hotelImages/305/305951/305951_15052010130027618744.jpg?ca=4&ce=1&s=1024x768,Migo Hostel,"Cianjhen District, Kaohsiung, Taiwan ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Cianjhen District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous The Dome of Light.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Luggage storage,Cash withdrawal,Check-in/out [private],Kitchen,Room service [24-hour]",3,8.1Excellent,459,1340
"https://www.agoda.com//each-family-service-apartment/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=4,16&los=7&searchrequestid=d3e5f72f-b2c3-4722-b21c-7dccd1bb7783",https://pix8.agoda.net/hotelImages/296/296984/296984_15011409550024589962.jpg?ca=3&ce=1&s=1024x768,Each Family Service Apartment,"Cianjhen District, Kaohsiung, Taiwan ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Cianjhen District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous The Dome of Light.  This 4-star property is packed with in-house facilities to improve the quality and joy of your stay.","Free Wi-Fi in all rooms!,Front desk [24-hour],Check-in/out [express],Luggage storage,Laundry service,Tours,Wi-Fi in public areas,Family room",4,8.1Excellent,1619,1006
https://www.agoda.com//just-inn-kaohsiung/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=d3e5f72f-b2c3-4722-b21c-7dccd1bb7783,https://pix8.agoda.net/hotelImages/38109641/-1/4f0008539622fe096d791e7f7f3807f6.jpg?ce=0&s=1024x768,Just Inn Kaohsiung,"220-8 Qixian 2nd Rd, Cianjin District, Kaohsiung, Taiwan, 801 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Cianjin District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous The Dome of Light.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Front desk [24-hour],Free Wi-Fi in all rooms!,Luggage storage,Concierge,Wi-Fi in public areas,Security [24-hour],Daily housekeeping,Taxi service",3,9.0Exceptional,1474, 2188
https://www.agoda.com//5-minute-walk-from-biyun-songtai-leisure-resort-e-da-world/hotel/all/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=f8832594-a420-4feb-b6fa-ad9a87835cb6,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/409921904.jpg?k=a624a96558dbfa4c56b6a495a7aad84b7fdafc0371639b71b57bb2a19373dc05&o=,鳳梨之家,"Dashu District, Kaohsiung, Taiwan ","Conveniently situated in the Dashu District part of Kaohsiung, this property puts you close to attractions and interesting dining options.","Car park,Check-in/out [private],Game room,Hand sanitizer,Staff trained in safety protocol,Protective screens in common areas,Physical distancing of at least 1 meter,Safe dining setup",Not available,8.5Excellent,53,957
https://www.agoda.com//newhotel-h40488832/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=f9a737e8-3f3e-43c3-bfc1-2da88c702ca9,https://pix8.agoda.net/property/26242080/0/b4893b1aa4bddf1b36c071322abdc0a5.jpg?ca=23&ce=0&s=1024x768,Newhotel,"高雄14F No. 63 Sanduo 4th Road, Lingya District, 中国, Lingya District, Kaohsiung, Taiwan, 802 ","Conveniently situated in the Lingya District part of Kaohsiung, this property puts you close to attractions and interesting dining options. This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Room service [24-hour],Room service",3,7.4Very good,7,1188
"https://www.agoda.com//treasure-island-motel-renwu/hotel/all/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=9,16&los=7&searchrequestid=f8832594-a420-4feb-b6fa-ad9a87835cb6",https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/119269945.jpg?k=284ef354ebe951bdbcd4d0cb7208f10e9b77ebca46ea7a634ba257edcc2e81d7&o=,Treasure Island Motel - Renwu,"No. 51, Dafeng Street., Renwu District, Niaosong District, Kaohsiung, Taiwan, 814 ","Conveniently situated in the Niaosong District part of Kaohsiung, this property puts you close to attractions and interesting dining options.","Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Check-in/out [express],Luggage storage,Hot tub,Steamroom,Laundry service",Not available,7.7Very good,375,1596
"https://www.agoda.com//ahiruyah-guest-house/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=1,16&los=7&searchrequestid=d3e5f72f-b2c3-4722-b21c-7dccd1bb7783",https://pix8.agoda.net/hotelImages/734/734811/734811_16061414010043539704.jpg?ca=6&ce=1&s=1024x768,Ahiruyah Guest House,"5F., No.158, Liuhe 1st Rd, Sinsing District, Kaohsiung, Taiwan, 80055 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Sinsing District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous The Dome of Light. ","Free Wi-Fi in all rooms!,Luggage storage,Check-in/out [private],Game room,Kitchen,Laundry service,Safety deposit boxes,Tours",2,9.3Exceptional,2405,560
https://www.agoda.com//spring-breeze-boutique-motel/hotel/all/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=4f7dec7c-0310-48a2-856c-5f7320ce6a15,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/107806378.jpg?k=4253f62a1f1be32fce98f06e5cd1b6af659691323d8d570d4134cc2a9edc4894&o=,Spring Breeze Boutique Motel,"No. 117, Chongshang Street, Zuoying District, Kaohsiung, Taiwan, 813 ","Conveniently situated in the Zuoying District part of Kaohsiung, this property puts you close to attractions and interesting dining options.","Free Wi-Fi in all rooms!,Front desk [24-hour],Room service,Wi-Fi in public areas,Daily housekeeping,Smoke-free property,First aid kit,Food delivery",Not available,7.3Very good,753,1373
"https://www.agoda.com//kiwi-express-hotel-kaohsiung-station/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=9,-1&los=7&searchrequestid=36ca5822-82d3-452b-b361-c18d22981a0a",https://pix8.agoda.net/hotelImages/339553/-1/81c9fce7c8f6a01b9fa1f1ffe8c26e9c.jpg?ce=0&s=1024x768,Kiwi Express Hotel-Kaohsiung Station,"No.88, Dalian St, Sanmin District, Kaohsiung, Taiwan, 807 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Sanmin District part of Kaohsiung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous The Dome of Light.  This 3-star property features restaurant to make your stay more indulgent and memorable.","Bicycle rental,Pets allowed,Shuttle service,Free Wi-Fi in all rooms!,Game room,Front desk [24-hour],Luggage storage,Check-in/out [private]",3,7.7Very good,2885,1232
https://www.agoda.com//la-inn/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=4f7dec7c-0310-48a2-856c-5f7320ce6a15,https://pix8.agoda.net/hotelImages/116/1162232/1162232_16052813110042832813.jpg?ca=6&ce=1&s=1024x768,La Inn,"No.513,Qixian 1st Rd,, Sinsing District, Kaohsiung, Taiwan, 80052 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Strategically situated in Sinsing District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous The Dome of Light.  This 3-star property features restaurant to make your stay more indulgent and memorable.","Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Luggage storage,Check-in/out [private],Restaurants,Laundry service,Safety deposit boxes",3,8.8Excellent,2758,1977
"https://www.agoda.com//royal-group-hotel-buo-ai-branch/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=4,16&los=7&searchrequestid=4f7dec7c-0310-48a2-856c-5f7320ce6a15",https://pix8.agoda.net/hotelImages/568238/-1/25b5a6a6a7b8d74da791291422105903.jpg?ce=0&s=1024x768,Royal Group Hotel Buo Ai Branch,"No.105, Bo’ai 1st Rd, Sanmin District, Kaohsiung, Taiwan, 80743 ","Conveniently situated in the Sanmin District part of Kaohsiung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous The Dome of Light.  This 4-star property is packed with in-house facilities to improve the quality and joy of your stay.","Free Wi-Fi in all rooms!,Front desk [24-hour],Luggage storage,Restaurants,Safety deposit boxes,Tours,Wi-Fi in public areas,Ticket services",4,8.5Excellent,1690,1367
https://www.agoda.com//parking-time-hostel/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=f8832594-a420-4feb-b6fa-ad9a87835cb6,https://pix8.agoda.net/hotelImages/10609347/-1/be165d04bb8a7265031d8cb5408ec49a.png?ca=9&ce=1&s=1024x768,Parking Time Hostel,"2F., No. 15-1,Linhai 1st Road, Gushan District, Kaohsiung, Taiwan, 804 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Gushan District part of Kaohsiung, this property puts you close to attractions and interesting dining options. Be sure to set some time aside to visit The Dome of Light as well as Seaside Park nearby.","Free Wi-Fi in all rooms!,Room service [24-hour],Room service,Wi-Fi in public areas,Family room,Shared kitchen,Security [24-hour],Daily housekeeping",Not available,8.0Excellent,457,537
https://www.agoda.com//85childhood/hotel/all/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=f9a737e8-3f3e-43c3-bfc1-2da88c702ca9,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/552783745.jpg?k=cf13c568f39a7833cec054eea695434fc3bcd9bdd2625cd099ca63dc0029958e&o=,85海洋之星,"Ziqiang 3rd Road 5號, Lingya District, Kaohsiung, Taiwan, 802 ","Conveniently situated in the Lingya District part of Kaohsiung, this property puts you close to attractions and interesting dining options.","Air conditioning in public area,Non-smoking rooms,Chinese [Mandarin]",Not available,5.5Review score,2,1018
"https://www.agoda.com//giethoorn-guesthouse/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=2,16&los=7&searchrequestid=4f7dec7c-0310-48a2-856c-5f7320ce6a15",https://pix8.agoda.net/hotelImages/1110432/-1/34e0a792a52414446053a4d70f3c422b.jpg?ce=0&s=1024x768,Giethoorn Guesthouse,"No.199, Dongmen Rd.,, Zuoying District, Kaohsiung, Taiwan, 81355 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Zuoying District part of Kaohsiung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous The Dome of Light. ","Free Wi-Fi in all rooms!,Front desk [24-hour],Check-in/out [express],Wi-Fi in public areas,Family room,Daily housekeeping,Kitchen,Smoke-free property",1.5,7.8Very good,1265,1263
"https://www.agoda.com//the-tree-house/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16,-1&los=7&searchrequestid=36ca5822-82d3-452b-b361-c18d22981a0a",https://pix8.agoda.net/hotelImages/624/624899/624899_14082612180021579129.jpg?ca=2&ce=1&s=1024x768,The Tree House,"3F., No.132, Liuhe 2nd Rd, Cianjin District, Kaohsiung, Taiwan, 80141 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Cianjin District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous The Dome of Light.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Front desk [24-hour],Free Wi-Fi in all rooms!,Luggage storage,Restaurants,Coffee shop,Safety deposit boxes,Tours,Wi-Fi in public areas",3,8.2Excellent,5905,1900
"https://www.agoda.com//j-hotel/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=9,16,-1&los=7&searchrequestid=4f7dec7c-0310-48a2-856c-5f7320ce6a15",https://pix8.agoda.net/hotelImages/782713/-1/77dd815f1cb3d3957eb113cc7f7f4567.jpg?ca=16&ce=1&s=1024x768,J Hotel,"No.486-1, Jiuru 2nd Rd., Sanmin District, Kaohsiung, Taiwan, 807 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Sanmin District part of Kaohsiung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous The Dome of Light.  This 4-star property features restaurant to make your stay more indulgent and memorable.","Front desk [24-hour],Bicycle rental,Car park,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Restaurants,Room service [24-hour]",4,8.3Excellent,7508,1533
https://www.agoda.com//mucha-motel/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=f8832594-a420-4feb-b6fa-ad9a87835cb6,https://pix8.agoda.net/hotelImages/889/889864/889864_15070117050031501723.jpg?ca=4&ce=1&s=1024x768,Mucha Motel,"No.2, Shenxiu Rd., Lingya District, Kaohsiung, Taiwan, 80290 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Lingya District part of Kaohsiung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous The Dome of Light.  Rated with 3 stars, this high-quality property provides guests with access to restaurant, hot tub and sauna on-site.","Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Check-in/out [express],Luggage storage,Hot tub,Sauna,Restaurants",3,8.0Excellent,192,2226
https://www.agoda.com//6/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=1&los=7&searchrequestid=f9a737e8-3f3e-43c3-bfc1-2da88c702ca9,https://pix8.agoda.net/hotelImages/7162346/0/d059771868eb08a6c1a88a889846edea.jpg?ce=0&s=1024x768,C-高雄三多館-夜景家庭6人房,"Lingya District, Kaohsiung, Taiwan ","Strategically situated in Lingya District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous The Dome of Light.  This 4-star property is packed with in-house facilities to improve the quality and joy of your stay.","Balcony or terrace,Security [24-hour],Kitchen,Elevator,Stove,Refrigerator,Dishes and dining utensils,Body wash",4,8.6Excellent,222,3457
"https://www.agoda.com//h-fun-hotel/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=1,16&los=7&searchrequestid=f8832594-a420-4feb-b6fa-ad9a87835cb6",https://pix8.agoda.net/hotelImages/1997161/-1/ceceef1f0fa1b839c7bb401399cff5cf.jpg?ca=28&ce=0&s=1024x768,H. Fun Hotel,"No.272, Ruihe St., Cianjhen District, Kaohsiung, Taiwan, 80641 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Cianjhen District part of Kaohsiung, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous The Dome of Light. ","Front desk [24-hour],Car park,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Shops,Coffee shop,Room service",2.5,8.4Excellent,158,1138
https://www.agoda.com//greet-inn/hotel/kaohsiung-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=36ca5822-82d3-452b-b361-c18d22981a0a,https://pix8.agoda.net/hotelImages/1637047/-1/891a48bdb09df9c0ee9b8e44d97eca77.png?ce=0&s=1024x768,GREET INN,"No.161, Liuhe 2nd Rd.,, Cianjin District, Kaohsiung, Taiwan, 80141 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Strategically situated in Cianjin District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous The Dome of Light.  Rated with 4 stars, this high-quality property provides guests with access to restaurant and fitness center on-site.","Front desk [24-hour],Airport transfer,Car park,Shuttle service,Fitness center,Game room,Free Wi-Fi in all rooms!,Check-in/out [express]",4,9.0Exceptional,13651, 3997
